,review,label
3227,"I'm using this from last 12 days And I really ? love this. Because of its sound quality. I would say that sounds of this Bluetooth is best in this price segment. Bass is also good and i feel the clarity in the bass. When i saw the review every one says that bass low, but when i use this i can say that everyone telling lies and battry backup is awesome. It's rubber band is very handy because i can put it in my pocket very easily without getting any damages. I would say just go for it.",1
3228,Such  beautiful headphones...if you are not that used to listening music and use this for work this 1 is just beyond perfect....truely amazing ...,1
3229,They have the best features and the best battery backup in thisclass nd just buy them if you can compromise with the bass and want a good battery backup,1
3230,Truly satisfied by sound quality and the features... comfortable to wear for long hours....best battery life...people are talking that bass is not so good but I would like to say that it's good...reaches the expectations...loved the sound over all...it's perfect...not so low not so high...just perfect.,1
3231,Amazing battery backup coupled with decent build quality. Though the sound quality especially the bass leaves a lot to be desired. Even while watching stuff on Netflix i felt that the volume level and output is not up to the mark. The ability to pair with two devices and switching between them on the fly works like a charm and is a great feature. The pause/play by connecting / disconnecting the magnetic earpieces is also a fairly convenient feature to have. Do note that if you're a bass-hea...,1
3232,Just got this headset about 1 week ago. It's awesome. Battery backup is excellent. If you use the headset just for listening to music it will easily play for good 10-12 hrs non stop. Charging is awesome as well - full charge in 10min. Love the product.,1
3233,"Really Excellent.This is my first ever OnePlus product and my experience is really amazing. I am writing this review after 10 days of its use.....though i am not a thumping bass lover, still the bass is sufficient in this device....no issues at all...but if you are a hard core bass lover and a freak only of bass, then this is not for you bro.....i am totally satisfied with its overall sound output, the vocal and instruments are quite prominent and clearer. And loudness is enough. You will de...",1
3234,Amazing Battery Backup lasting upto 4-5 with normal usage.Definitely worth the price.Bass quality is good for the price plus Quick Switch between devices is such handy feature.Fit and finish and rubber neckband feels premium.Best Bluetooth Handsfree Under 2000.,1
3235,"I'm using this for around 3 weeks.. I'm fully satisfied with my purchase.. excellent sound quality , massive battery compared to some other Bluetooth headsets.. neat design. go for this.. definitely a value for money",1
3236,"Mind blowing product , great sound quality, bass is not to heavy but not that much lower , vocals are clear , i have used for almost about 4 hrs continuously so comfort level is also very good",1
3237,"No doubt these are the best earphones in this price range sound quality is better than most,bass could've 10% better but trust me sound quality is the best... although equilizer helps alot... overall these are genuinely good",1
3238,This is one of a terrific product in market for one plus users😍😍 . Those who say this doest have good bass just try these headsets on a one plus device you will feel what the real bass which this product gives❤️❤️. Battery backup which none of the device in this price segment can provide or have offered till date. I can easily use this device for a 22 hrs.❤️❤️,1
3239,Battery back is amazing and sound quality is good. I don't like bass so it's a great product for me. Guys you can purchase this item without hesitation.,1
